[('white', 'JJ'), ('ball', 'NN')]
Color:      white
Shape:      ball
1
         5475630 function calls (5471395 primitive calls) in 1.842 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.001    0.000 grammar.py:480(_calculate_leftcorners)
       19    0.000    0.000    0.000    0.000 grammar.py:482(<genexpr>)
       19    0.000    0.000    0.000    0.000 grammar.py:483(<genexpr>)
        2    0.000    0.000    0.000    0.000 grammar.py:532(productions)
        2    0.000    0.000    0.000    0.000 grammar.py:633(_calculate_grammar_forms)
        4    0.000    0.000    0.000    0.000 grammar.py:638(<genexpr>)
       14    0.000    0.000    0.000    0.000 grammar.py:639(<genexpr>)
       42    0.000    0.000    0.000    0.000 grammar.py:641(<genexpr>)
       42    0.000    0.000    0.000    0.000 grammar.py:642(<genexpr>)
       10    0.000    0.000    0.000    0.000 grammar.py:643(<genexpr>)
        1    0.000    0.000    0.004    0.004 grammar.py:70(<module>)
        1    0.000    0.000    0.000    0.000 grammar.py:716(FeatureGrammar)
        1    0.000    0.000    0.000    0.000 grammar.py:862(FeatureValueType)
        1    0.000    0.000    0.000    0.000 grammar.py:87(Nonterminal)
        1    0.000    0.000    0.000    0.000 grammar.py:892(DependencyGrammar)
        1    0.000    0.000    0.000    0.000 grammar.py:985(ProbabilisticDependencyGrammar)
        1    0.000    0.000    0.000    0.000 gzip.py:36(GzipFile)
        1    0.000    0.000    0.000    0.000 gzip.py:4(<module>)
        1    0.000    0.000    0.000    0.000 hashlib.py:55(<module>)
        6    0.000    0.000    0.000    0.000 hashlib.py:94(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 heapq.py:31(<module>)
        1    0.000    0.000    0.000    0.000 help.py:10(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.002    0.002    0.002    0.002 hermite.py:59(<module>)
        1    0.002    0.002    0.002    0.002 hermite_e.py:59(<module>)
        1    0.000    0.000    0.000    0.000 hex_codec.py:27(hex_decode)
        1    0.000    0.000    0.000    0.000 hex_codec.py:45(Codec)
        1    0.000    0.000    0.000    0.000 hex_codec.py:52(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 hex_codec.py:57(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 hex_codec.py:62(StreamWriter)
        1    0.000    0.000    0.000    0.000 hex_codec.py:65(StreamReader)
        1    0.000    0.000    0.000    0.000 hex_codec.py:70(getregentry)
        1    0.000    0.000    0.000    0.000 hex_codec.py:8(<module>)
        1    0.000    0.000    0.000    0.000 hmm.py:70(<module>)
        1    0.000    0.000    0.000    0.000 hmm.py:814(HiddenMarkovModelTrainer)
        1    0.000    0.000    0.000    0.000 hmm.py:98(HiddenMarkovModelTagger)
        1    0.000    0.000    0.000    0.000 htmlentitydefs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 httplib.py:1065(HTTP)
        1    0.000    0.000    0.000    0.000 httplib.py:1161(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 httplib.py:1186(HTTPS)
        1    0.000    0.000    0.000    0.000 httplib.py:1219(HTTPException)
        1    0.000    0.000    0.000    0.000 httplib.py:1224(NotConnected)
        1    0.000    0.000    0.000    0.000 httplib.py:1227(InvalidURL)
        1    0.000    0.000    0.000    0.000 httplib.py:1230(UnknownProtocol)
        1    0.000    0.000    0.000    0.000 httplib.py:1235(UnknownTransferEncoding)
        1    0.000    0.000    0.000    0.000 httplib.py:1238(UnimplementedFileMode)
        1    0.000    0.000    0.000    0.000 httplib.py:1241(IncompleteRead)
        1    0.000    0.000    0.000    0.000 httplib.py:1255(ImproperConnectionState)
        1    0.000    0.000    0.000    0.000 httplib.py:1258(CannotSendRequest)
        1    0.000    0.000    0.000    0.000 httplib.py:1261(CannotSendHeader)
        1    0.000    0.000    0.000    0.000 httplib.py:1264(ResponseNotReady)
        1    0.000    0.000    0.000    0.000 httplib.py:1267(BadStatusLine)
        1    0.000    0.000    0.000    0.000 httplib.py:1274(LineTooLong)
        1    0.000    0.000    0.000    0.000 httplib.py:1282(LineAndFileWrapper)
        1    0.000    0.000    0.000    0.000 httplib.py:222(HTTPMessage)
        1    0.000    0.000    0.000    0.000 httplib.py:331(HTTPResponse)
        1    0.001    0.001    0.004    0.004 httplib.py:67(<module>)
        1    0.000    0.000    0.000    0.000 httplib.py:686(HTTPConnection)
        1    0.000    0.000    0.000    0.000 hunpos.py:13(<module>)
        1    0.000    0.000    0.000    0.000 hunpos.py:27(HunposTagger)
        1    0.000    0.000    0.000    0.000 ibm1.py:55(<module>)
        1    0.000    0.000    0.000    0.000 ibm1.py:66(IBMModel1)
        1    0.000    0.000    0.000    0.000 ibm2.py:289(Model2Counts)
        1    0.000    0.000    0.000    0.000 ibm2.py:47(<module>)
        1    0.000    0.000    0.000    0.000 ibm2.py:59(IBMModel2)
        1    0.000    0.000    0.000    0.000 ibm3.py:321(Model3Counts)
        1    0.000    0.000    0.000    0.000 ibm3.py:74(<module>)
        1    0.000    0.000    0.000    0.000 ibm3.py:87(IBMModel3)
        1    0.000    0.000    0.000    0.000 ibm4.py:102(<module>)
        1    0.000    0.000    0.000    0.000 ibm4.py:116(IBMModel4)
        1    0.000    0.000    0.000    0.000 ibm4.py:427(Model4Counts)
        1    0.000    0.000    0.000    0.000 ibm5.py:112(<module>)
        1    0.000    0.000    0.000    0.000 ibm5.py:126(IBMModel5)
        1    0.000    0.000    0.000    0.000 ibm5.py:553(Model5Counts)
        1    0.000    0.000    0.000    0.000 ibm5.py:614(Slots)
        1    0.000    0.000    0.000    0.000 ibm_model.py:375(AlignmentInfo)
        1    0.000    0.000    0.000    0.000 ibm_model.py:39(<module>)
        1    0.000    0.000    0.000    0.000 ibm_model.py:503(Counts)
        1    0.000    0.000    0.000    0.000 ibm_model.py:61(IBMModel)
        1    0.000    0.000    0.000    0.000 ieer.py:22(<module>)
        1    0.000    0.000    0.000    0.000 ieer.py:43(IEERDocument)
        1    0.000    0.000    0.000    0.000 ieer.py:64(IEERCorpusReader)
        1    0.000    0.000    0.002    0.002 index_tricks.py:1(<module>)
        2    0.000    0.000    0.000    0.000 index_tricks.py:145(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:213(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:231(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:340(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:434(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:439(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:456(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:461(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:510(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:584(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:627(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:85(nd_grid)
        1    0.000    0.000    0.000    0.000 indian.py:19(<module>)
        1    0.000    0.000    0.000    0.000 indian.py:27(IndianCorpusReader)
        1    0.000    0.000    0.000    0.000 indian.py:65(IndianCorpusView)
        1    0.000    0.000    0.000    0.000 info.py:147(<module>)
        1    0.000    0.000    0.000    0.000 info.py:176(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 info.py:84(<module>)
        2    0.000    0.000    0.000    0.000 inspect.py:142(isfunction)
        1    0.000    0.000    0.000    0.000 inspect.py:209(iscode)
        1    0.000    0.000    0.011    0.011 inspect.py:25(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:59(isclass)
        1    0.000    0.000    0.000    0.000 inspect.py:630(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:632(BlockFinder)
        2    0.000    0.000    0.000    0.000 inspect.py:67(ismethod)
        1    0.000    0.000    0.000    0.000 inspect.py:744(getargs)
        1    0.000    0.000    0.000    0.000 inspect.py:804(getargspec)
        1    0.000    0.000    0.000    0.000 inspect.py:838(strseq)
        1    0.000    0.000    0.000    0.000 inspect.py:845(formatargspec)
        1    0.000    0.000    0.000    0.000 inspect.py:847(<lambda>)
        1    0.000    0.000    0.000    0.000 internals.py:155(ReadError)
        2    0.000    0.000    0.000    0.000 internals.py:278(_add_epytext_field)
        2    0.000    0.000    0.000    0.000 internals.py:295(deprecated)
        2    0.000    0.000    0.001    0.001 internals.py:307(decorator)
        1    0.000    0.000    0.000    0.000 internals.py:326(Deprecated)
        1    0.000    0.000    0.000    0.000 internals.py:372(Counter)
        3    0.000    0.000    0.000    0.000 internals.py:376(__init__)
        1    0.000    0.000    0.000    0.000 internals.py:695(ElementWrapper)
        1    0.000    0.000    0.000    0.000 internals.py:881(is_writable)
        1    0.001    0.001    0.012    0.012 internals.py:9(<module>)
        1    0.000    0.000    0.000    0.000 io.py:34(<module>)
        1    0.000    0.000    0.000    0.000 io.py:69(IOBase)
        1    0.000    0.000    0.000    0.000 io.py:72(RawIOBase)
        1    0.000    0.000    0.000    0.000 io.py:75(BufferedIOBase)
        1    0.000    0.000    0.000    0.000 io.py:78(TextIOBase)
        6    0.000    0.000    0.000    0.000 ipipan.py:14(_parse_args)
        1    0.000    0.000    0.000    0.000 ipipan.py:218(IPIPANCorpusView)
        1    0.000    0.000    0.000    0.000 ipipan.py:23(IPIPANCorpusReader)
        1    0.000    0.000    0.000    0.000 ipipan.py:8(<module>)
        1    0.000    0.000    0.000    0.000 isri.py:31(<module>)
        1    0.000    0.000    0.000    0.000 isri.py:38(ISRIStemmer)
        1    0.000    0.000    0.002    0.002 jsontags.py:16(<module>)
       11    0.000    0.000    0.000    0.000 jsontags.py:24(register_tag)
        1    0.000    0.000    0.000    0.000 jsontags.py:31(JSONTaggedEncoder)
        1    0.000    0.000    0.000    0.000 jsontags.py:40(JSONTaggedDecoder)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 kmeans.py:23(KMeansClusterer)
        1    0.000    0.000    0.000    0.000 kmeans.py:7(<module>)
        1    0.000    0.000    0.000    0.000 knbc.py:27(KNBCorpusReader)
        1    0.000    0.000    0.000    0.000 knbc.py:9(<module>)
        1    0.002    0.002    0.002    0.002 laguerre.py:59(<module>)
        1    0.000    0.000    0.000    0.000 lancaster.py:11(<module>)
        1    0.000    0.000    0.000    0.000 lancaster.py:18(LancasterStemmer)
       25    0.000    0.000    0.000    0.000 lazyimport.py:124(__setattr__)
        1    0.000    0.000    0.000    0.000 lazyimport.py:16(<module>)
        1    0.000    0.000    0.000    0.000 lazyimport.py:25(LazyModule)
        5    0.000    0.000    0.000    0.000 lazyimport.py:62(__init__)
        1    0.002    0.002    0.002    0.002 legendre.py:83(<module>)
       65    0.000    0.000    0.000    0.000 lexicon.py:119(nextCategory)
       18    0.000    0.000    0.000    0.000 lexicon.py:128(parseApplication)
       40    0.001    0.000    0.001    0.000 lexicon.py:135(parseSubscripts)
       62    0.000    0.000    0.001    0.000 lexicon.py:144(parsePrimitiveCategory)
    47/44    0.000    0.000    0.001    0.000 lexicon.py:179(augParseCategory)
        2    0.000    0.000    0.001    0.001 lexicon.py:212(fromstring)
        1    0.000    0.000    0.000    0.000 lexicon.py:44(CCGLexicon)
        2    0.000    0.000    0.000    0.000 lexicon.py:53(__init__)
        1    0.000    0.000    0.002    0.002 lexicon.py:9(<module>)
        3    0.000    0.000    0.000    0.000 lexicon.py:99(matchBrackets)
        1    0.000    0.000    0.000    0.000 lfg.py:14(FStructure)
        1    0.000    0.000    0.000    0.000 lfg.py:8(<module>)
        1    0.000    0.000    0.000    0.000 lin.py:16(LinThesaurusCorpusReader)
        1    0.000    0.000    0.000    0.000 lin.py:7(<module>)
        1    0.001    0.001    0.001    0.001 linalg.py:10(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:43(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:76(_determine_error_states)
        1    0.000    0.000    0.000    0.000 linearlogic.py:159(ConstantExpression)
        1    0.000    0.000    0.000    0.000 linearlogic.py:16(Tokens)
        1    0.000    0.000    0.000    0.000 linearlogic.py:180(VariableExpression)
        1    0.000    0.000    0.000    0.000 linearlogic.py:199(ImpExpression)
        1    0.000    0.000    0.000    0.000 linearlogic.py:27(LinearLogicParser)
        1    0.000    0.000    0.000    0.000 linearlogic.py:274(ApplicationExpression)
        1    0.000    0.000    0.000    0.000 linearlogic.py:29(__init__)
        1    0.000    0.000    0.000    0.000 linearlogic.py:339(BindingDict)
        1    0.000    0.000    0.000    0.000 linearlogic.py:424(VariableBindingException)
        1    0.000    0.000    0.000    0.000 linearlogic.py:427(UnificationException)
        1    0.000    0.000    0.000    0.000 linearlogic.py:431(LinearLogicApplicationException)
        1    0.000    0.000    0.000    0.000 linearlogic.py:73(Expression)
        1    0.001    0.001    0.001    0.001 linearlogic.py:8(<module>)
        1    0.000    0.000    0.000    0.000 linearlogic.py:92(AtomicExpression)
        1    0.000    0.000    0.000    0.000 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:38(TestLoader)
        3    0.000    0.000    0.000    0.000 locale.py:564(setlocale)
        1    0.000    0.000    0.000    0.000 locale.py:608(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 logic.py:1123(ApplicationExpression)
        1    0.001    0.001    0.001    0.001 logic.py:12(<module>)
        1    0.000    0.000    0.000    0.000 logic.py:1316(AbstractVariableExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1387(IndividualVariableExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1413(FunctionVariableExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1426(EventVariableExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1431(ConstantExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1485(VariableBinderExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1572(LambdaExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1600(QuantifiedExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1625(ExistsExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1629(AllExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1634(NegatedExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1678(BinaryExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1725(BooleanExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1738(AndExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1749(OrExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1760(ImpExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1765(IffExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1771(EqualityExpression)
        1    0.000    0.000    0.000    0.000 logic.py:1791(StringTrie)
        1    0.000    0.000    0.000    0.000 logic.py:1808(LogicalExpressionException)
        1    0.000    0.000    0.000    0.000 logic.py:1813(UnexpectedTokenException)
        1    0.000    0.000    0.000    0.000 logic.py:1826(ExpectedMoreTokensException)
        1    0.000    0.000    0.000    0.000 logic.py:28(Tokens)
        1    0.000    0.000    0.000    0.000 logic.py:557(Variable)
        1    0.000    0.000    0.000    0.000 logic.py:630(Type)
        1    0.000    0.000    0.000    0.000 logic.py:642(ComplexType)
        1    0.000    0.000    0.000    0.000 logic.py:694(BasicType)
        1    0.000    0.000    0.000    0.000 logic.py:712(EntityType)
        1    0.000    0.000    0.000    0.000 logic.py:720(TruthValueType)
        1    0.000    0.000    0.000    0.000 logic.py:728(EventType)
        1    0.000    0.000    0.000    0.000 logic.py:736(AnyType)
        1    0.000    0.000    0.000    0.000 logic.py:738(__init__)
        1    0.000    0.000    0.000    0.000 logic.py:802(TypeException)
        1    0.000    0.000    0.000    0.000 logic.py:806(InconsistentTypeHierarchyException)
        1    0.000    0.000    0.000    0.000 logic.py:816(TypeResolutionException)
        1    0.000    0.000    0.000    0.000 logic.py:822(IllegalTypeException)
        1    0.000    0.000    0.000    0.000 logic.py:846(SubstituteBindingsI)
        1    0.000    0.000    0.000    0.000 logic.py:86(LogicParser)
        1    0.000    0.000    0.000    0.000 logic.py:867(Expression)
        4    0.000    0.000    0.000    0.000 logic.py:90(__init__)
        1    0.000    0.000    0.000    0.000 mace.py:11(<module>)
        1    0.000    0.000    0.000    0.000 mace.py:183(Mace)
        1    0.000    0.000    0.000    0.000 mace.py:24(MaceCommand)
        1    0.000    0.000    0.000    0.000 machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        1    0.000    0.000    0.000    0.000 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:63(TestProgram)
        1    0.000    0.000    0.001    0.001 malt.py:10(<module>)
        1    0.000    0.000    0.000    0.000 malt.py:89(MaltParser)
        1    0.000    0.000    0.000    0.000 mapping.py:30(<module>)
        1    0.000    0.000    0.000    0.000 maxent.py:1437(TadmMaxentClassifier)
        1    0.000    0.000    0.000    0.000 maxent.py:317(MaxentFeatureEncodingI)
        1    0.000    0.000    0.000    0.000 maxent.py:388(FunctionBackedMaxentFeatureEncoding)
        1    0.000    0.000    0.000    0.000 maxent.py:433(BinaryMaxentFeatureEncoding)
        1    0.000    0.000    0.000    0.000 maxent.py:53(<module>)
        1    0.000    0.000    0.000    0.000 maxent.py:633(GISEncoding)
        1    0.000    0.000    0.000    0.000 maxent.py:691(TadmEventMaxentFeatureEncoding)
        1    0.000    0.000    0.000    0.000 maxent.py:747(TypedMaxentFeatureEncoding)
        1    0.000    0.000    0.000    0.000 maxent.py:81(MaxentClassifier)
        1    0.000    0.000    0.000    0.000 megam.py:24(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:23(memmap)
        1    0.000    0.000    0.000    0.000 metrics.py:10(<module>)
        1    0.000    0.000    0.000    0.000 mimetools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mimetools.py:20(Message)
        1    0.000    0.000    0.000    0.000 minimalset.py:10(MinimalSet)
        1    0.000    0.000    0.000    0.000 minimalset.py:8(<module>)
        1    0.000    0.000    0.044    0.044 miscUtil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 miscUtil.py:147(Stack)
        1    0.000    0.000    0.000    0.000 miscUtil.py:29(SymbolGenerator)
        1    0.000    0.000    0.000    0.000 miscUtil.py:35(__init__)
        1    0.000    0.000    0.000    0.000 miscUtil.py:8(SetWithEquality)
        1    0.000    0.000    0.000    0.000 mte.py:114(MTETagConverter)
        1    0.000    0.000    0.000    0.000 mte.py:140(MTECorpusReader)
        1    0.000    0.000    0.000    0.000 mte.py:28(MTEFileReader)
        1    0.005    0.005    0.008    0.008 mte.py:3(<module>)
        1    0.000    0.000    0.000    0.000 mwe.py:30(<module>)
        1    0.000    0.000    0.000    0.000 mwe.py:35(MWETokenizer)
        1    0.000    0.000    0.000    0.000 naivebayes.py:31(<module>)
        1    0.000    0.000    0.000    0.000 naivebayes.py:43(NaiveBayesClassifier)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:16(<module>)
        1    0.000    0.000    0.000    0.000 nkjp.py:146(NKJPCorpus_Header_View)
        5    0.000    0.000    0.000    0.000 nkjp.py:18(_parse_args)
        1    0.000    0.000    0.000    0.000 nkjp.py:203(XML_Tool)
        1    0.000    0.000    0.000    0.000 nkjp.py:243(NKJPCorpus_Segmentation_View)
        1    0.000    0.000    0.000    0.000 nkjp.py:318(NKJPCorpus_Text_View)
        1    0.000    0.000    0.000    0.000 nkjp.py:32(NKJPCorpusReader)
        1    0.000    0.000    0.000    0.000 nkjp.py:372(NKJPCorpus_Morph_View)
        1    0.000    0.000    0.000    0.000 nkjp.py:8(<module>)
        1    0.000    0.000    0.000    0.000 nombank.py:164(NombankInstance)
        1    0.000    0.000    0.000    0.000 nombank.py:19(NombankCorpusReader)
        1    0.000    0.000    0.000    0.000 nombank.py:274(NombankPointer)
        1    0.000    0.000    0.000    0.000 nombank.py:292(NombankChainTreePointer)
        1    0.000    0.000    0.000    0.000 nombank.py:308(NombankSplitTreePointer)
        1    0.000    0.000    0.000    0.000 nombank.py:323(NombankTreePointer)
        1    0.000    0.000    0.000    0.000 nombank.py:9(<module>)
        1    0.000    0.000    0.000    0.000 nonprojectivedependencyparser.py:185(DemoScorer)
        1    0.000    0.000    0.000    0.000 nonprojectivedependencyparser.py:201(ProbabilisticNonprojectiveParser)
        1    0.000    0.000    0.000    0.000 nonprojectivedependencyparser.py:25(DependencyScorerI)
        1    0.000    0.000    0.000    0.000 nonprojectivedependencyparser.py:587(NonprojectiveDependencyParser)
        1    0.000    0.000    0.000    0.000 nonprojectivedependencyparser.py:81(NaiveBayesDependencyScorer)
        1    0.000    0.000    0.000    0.000 nonprojectivedependencyparser.py:9(<module>)
       19    0.000    0.000    0.000    0.000 nosetester.py:140(__init__)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        1    0.000    0.000    0.000    0.000 nosetester.py:88(NoseTester)
        1    0.000    0.000    0.000    0.000 nps_chat.py:20(NPSChatCorpusReader)
        1    0.000    0.000    0.000    0.000 nps_chat.py:7(<module>)
        1    0.000    0.000    0.001    0.001 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:133(NpzFile)
        1    0.000    0.000    0.000    0.000 npyio.py:90(BagObj)
        1    0.002    0.002    0.003    0.003 numeric.py:1(<module>)
        2    0.000    0.000    0.000    0.000 numeric.py:1617(set_string_function)
        2    0.000    0.000    0.000    0.000 numeric.py:2320(seterr)
        2    0.000    0.000    0.000    0.000 numeric.py:2416(geterr)
        1    0.000    0.000    0.000    0.000 numeric.py:2635(_unspecified)
        1    0.000    0.000    0.000    0.000 numeric.py:2639(errstate)
        1    0.000    0.000    0.000    0.000 numeric.py:2701(__init__)
        1    0.000    0.000    0.000    0.000 numeric.py:2705(__enter__)
        1    0.000    0.000    0.000    0.000 numeric.py:2710(__exit__)
        1    0.000    0.000    0.000    0.000 numeric.py:2716(_setdef)
        3    0.000    0.000    0.000    0.000 numeric.py:346(extend_all)
        1    0.000    0.000    0.000    0.000 numeric.py:49(ComplexWarning)
       72    0.000    0.000    0.000    0.000 numerictypes.py:130(english_lower)
       40    0.000    0.000    0.000    0.000 numerictypes.py:157(english_upper)
       14    0.000    0.000    0.000    0.000 numerictypes.py:184(english_capitalize)
       21    0.000    0.000    0.000    0.000 numerictypes.py:219(_evalname)
       26    0.000    0.000    0.000    0.000 numerictypes.py:232(bitname)
        1    0.000    0.000    0.000    0.000 numerictypes.py:288(_add_types)
        1    0.000    0.000    0.000    0.000 numerictypes.py:304(_add_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:345(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:386(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:435(_construct_char_code_lookup)
       30    0.000    0.000    0.000    0.000 numerictypes.py:450(_add_array_type)
        1    0.000    0.000    0.000    0.000 numerictypes.py:458(_set_array_types)
        1    0.000    0.000    0.000    0.000 numerictypes.py:772(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:787(_construct_lookups)
        1    0.000    0.000    0.001    0.001 numerictypes.py:82(<module>)
        1    0.000    0.000    0.000    0.000 numpytest.py:1(<module>)
        1    0.000    0.000    0.047    0.047 object_database.py:1(<module>)
        2    0.000    0.000    0.000    0.000 object_database.py:4(convert_table_to_DDist)
      119    0.000    0.000    0.000    0.000 opcode.py:27(def_op)
       11    0.000    0.000    0.000    0.000 opcode.py:31(name_op)
        6    0.000    0.000    0.000    0.000 opcode.py:35(jrel_op)
        6    0.000    0.000    0.000    0.000 opcode.py:39(jabs_op)
        1    0.000    0.000    0.000    0.000 opcode.py:5(<module>)
        1    0.000    0.000    0.000    0.000 opinion_lexicon.py:29(<module>)
        1    0.000    0.000    0.000    0.000 opinion_lexicon.py:35(IgnoreReadmeCorpusView)
        1    0.000    0.000    0.000    0.000 opinion_lexicon.py:49(OpinionLexiconCorpusReader)
        1    0.000    0.000    0.000    0.000 os.py:35(_get_exports_list)
        1    0.000    0.000    0.000    0.000 paice.py:21(<module>)
        1    0.000    0.000    0.000    0.000 paice.py:212(Paice)
        1    0.000    0.000    0.000    0.000 pchart.py:111(SingleEdgeProbabilisticFundamentalRule)
        1    0.000    0.000    0.000    0.000 pchart.py:135(BottomUpProbabilisticChartParser)
        1    0.000    0.000    0.000    0.000 pchart.py:300(InsideChartParser)
        1    0.000    0.000    0.000    0.000 pchart.py:31(<module>)
        1    0.000    0.000    0.000    0.000 pchart.py:361(RandomChartParser)
        1    0.000    0.000    0.000    0.000 pchart.py:371(UnsortedChartParser)
        1    0.000    0.000    0.000    0.000 pchart.py:378(LongestChartParser)
        1    0.000    0.000    0.000    0.000 pchart.py:50(ProbabilisticLeafEdge)
        1    0.000    0.000    0.000    0.000 pchart.py:53(ProbabilisticTreeEdge)
        1    0.000    0.000    0.000    0.000 pchart.py:68(ProbabilisticBottomUpInitRule)
        1    0.000    0.000    0.000    0.000 pchart.py:76(ProbabilisticBottomUpPredictRule)
        1    0.000    0.000    0.000    0.000 pchart.py:86(ProbabilisticFundamentalRule)
        1    0.000    0.000    0.000    0.000 pdb.py:18(Restart)
        1    0.000    0.000    0.001    0.001 pdb.py:3(<module>)
        1    0.000    0.000    0.000    0.000 pdb.py:59(Pdb)
        1    0.000    0.000    0.000    0.000 perceptron.py:12(<module>)
        1    0.000    0.000    1.669    1.669 perceptron.py:133(__init__)
        1    0.000    0.000    0.000    0.000 perceptron.py:144(tag)
        1    0.000    0.000    1.668    1.668 perceptron.py:204(load)
        2    0.000    0.000    0.000    0.000 perceptron.py:217(normalize)
        1    0.000    0.000    0.000    0.000 perceptron.py:235(_get_features)
       14    0.000    0.000    0.000    0.000 perceptron.py:240(add)
        1    0.000    0.000    0.000    0.000 perceptron.py:26(AveragedPerceptron)
        1    0.000    0.000    0.000    0.000 perceptron.py:34(__init__)
        1    0.000    0.000    0.000    0.000 perceptron.py:48(predict)
       45    0.000    0.000    0.000    0.000 perceptron.py:58(<lambda>)
        1    0.000    0.000    0.000    0.000 perceptron.py:99(PerceptronTagger)
        1    0.000    0.000    0.000    0.000 pickle.py:1002(load_tuple1)
        1    0.000    0.000    0.000    0.000 pickle.py:1010(load_tuple3)
        1    0.000    0.000    0.000    0.000 pickle.py:1014(load_empty_list)
    75449    0.028    0.000    0.033    0.000 pickle.py:1018(load_empty_dictionary)
        1    0.000    0.000    0.000    0.000 pickle.py:1087(load_global)
        1    0.000    0.000    0.000    0.000 pickle.py:1122(find_class)
        1    0.000    0.000    0.000    0.000 pickle.py:1129(load_reduce)
   150503    0.107    0.000    0.162    0.000 pickle.py:1154(load_binget)
    78479    0.078    0.000    0.112    0.000 pickle.py:1159(load_long_binget)
      256    0.000    0.000    0.000    0.000 pickle.py:1168(load_binput)
   196012    0.154    0.000    0.227    0.000 pickle.py:1173(load_long_binput)
        1    0.000    0.000    0.000    0.000 pickle.py:1185(load_appends)
    75514    0.131    0.000    0.215    0.000 pickle.py:1201(load_setitems)
    75515    0.019    0.000    0.023    0.000 pickle.py:1250(load_mark)
        1    0.000    0.000    0.000    0.000 pickle.py:1254(load_stop)
        1    0.000    0.000    0.000    0.000 pickle.py:1261(_EmptyClass)
        1    0.010    0.010    1.668    1.668 pickle.py:1377(load)
        1    0.000    0.000    0.000    0.000 pickle.py:171(Pickler)
        1    0.000    0.000    0.001    0.001 pickle.py:25(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:58(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:62(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:69(UnpicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:82(_Stop)
